Site or app,Entity,Platform,App package name or store ID,Issue location,Issue type,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2021/08/23/kunci-jawaban-buku-tema-2-kelas-1-sd-halaman-22-30-sebutkan-olahraga-yang-kamu-ketahui,Advertiser preference;Policy issue,Encouraging accidental clicks: Layout;Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-04,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/07/31/ini-29-aplikasi-link-nonton-film-online-film-dewasa-drakor-download-film-mirip-indoxxi-gratis?page=3,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-01,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/internasional/2017/06/17/wanita-cantik-buka-baju-dan-celana-di-tempat-umum-demi-tujuan-mulia,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,14,2026-02-28,2026-03-02
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2014/08/18/tante-girang-yang-puas-akan-jadikan-brondong-sebagai-pacar,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-01,2026-03-04
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2020/07/13/pengakuan-eks-asisten-baim-wong-sering-lihat-nikita-mirzani-telanjang-ayu-ting-ting-langsung-syok,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-01,2026-03-03
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2019/08/19/update-video-vina-garut-dua-dari-tiga-pria-yang-menjadi-pelaku-kabur-ke-jakarta?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-04,2026-03-04
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2018/11/23/10-fakta-video-mesum-siswi-sma-karawang-dari-direkam-di-hotel-hingga-korban-merupakan-mojang?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-03,2026-03-03
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2016/11/16/kisah-di-balik-pensiunnya-bintang-porno-miyabi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-01,2026-03-03
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/07/15/angkat-rok-lalu-buka-celana-dalam-di-depan-orang-banyak-si-perempuan-beri-alasan-menohok-ini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-02,2026-03-02
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2022/08/11/ditunjukin-video-syur-oleh-tetangga-pria-ini-langsung-syok-ternyata-pemeran-wanita-adalah-istrinya,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-04,2026-03-04
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2020/01/17/ingin-coba-sensasi-baru-seorang-pria-ajak-calon-istri-main-bertiga-dengan-pria-lain,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-03,2026-03-03
wow.tribunnews.com,Page,N/A,N/A,wow.tribunnews.com/2018/01/09/pemerintah-resmi-umumkan-kenaikan-cukai-hasil-tembakau-berikut-daftar-harga-rokok-terbaru?page=all,Advertiser preference,Tobacco,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-02,2026-03-02
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2023/09/13/model-anisa-tasya-amelia-dan-para-pemeran-film-dewasa-birahi-muda-bakal-diperiksa-polisi?page=all,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-02,2026-03-02
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2017/03/06/wooow-bokong-zaskia-goting-dipegang-dan-dicium-pria-saat-manggung?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-02,2026-03-02
travel.tribunnews.com,Page,N/A,N/A,travel.tribunnews.com/2016/08/30/breast-touching-festival-wow-di-sini-wanita-malah-senang-saat-di-sentuh-dadanya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-03,2026-03-03
suryamalang.tribunnews.com,Page,N/A,N/A,suryamalang.tribunnews.com/2018/01/06/diduga-dibuat-saat-ramadan-berikut-4-obrolan-video-panas-tante-vs-bocah-sd,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-04,2026-03-04
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2016/09/06/mantan-model-majalah-dewasa-deretan-artis-ini-pernah-tampil-di-fhm-siap-siap-terkejut?page=5,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-03,2026-03-03
solo.tribunnews.com,Page,N/A,N/A,solo.tribunnews.com/2016/10/29/tidak-hanya-ryoko-nakaoka-para-selebgram-ini-juga-dapat-predikat-miliki-payudara-terindah,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-01,2026-03-02
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2019/04/06/heboh-siswi-smp-kecanduan-seks-simak-5-ciri-ciri-wanita-abg-memiliki-kecanduan-hubungan-intim,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,13,2026-02-27,2026-03-02
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2017/09/18/tiga-wanita-cantik-kecanduan-berhubungan-intim-akibatnya-mengerikan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-02,2026-03-03
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2016/12/25/tyas-mirasih-dari-jasa-seks-hingga-tarif-inilah-bukti-percakapan-yang-ditunjukkan-sang-mucikari?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-03,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2019/09/01/fakta-3-video-mesum-mahasiswi-banjarmasin-viral-durasi-hingga-alasan-g-n-rekam-hubungan-badannya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-03,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2017/09/13/bikin-malu-atau-bangga-pria-ini-cetak-rekor-warga-indonesia-pertama-bintang-film-biru-khusus-gay?page=all,Advertiser preference;Policy issue,Adult: Sexual content;Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-03,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2015/05/11/ada-ct-dan-lm-ini-daftar-nama-artis-yang-bisa-dibooking,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2026-02-27,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/kesehatan/2012/11/01/rokok-kawung-dianjurkan-karena-menyehatkan,Advertiser preference,Tobacco,Restricted ad serving,ca-pub-7784034061253020,13,2026-02-28,2026-03-02
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/07/07/ciri-ciri-fisik-yang-terlihat-pada-wanita-yang-nafsu-birahinya-tinggi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-02,2026-03-02
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2017/08/24/kapan-ya-wanita-bisa-kembali-berhubungan-seks-setelah-keguguran,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-02,2026-03-02
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2016/05/20/beredar-rontgen-eno-gagang-cangkul-terlihat-jelas-hingga-paru-paru,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-02,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/10/17/10-bintang-porno-ini-ternyata-berpendidikan-tinggi-ada-yang-bergelar-master?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,13,2026-03-04,2026-03-04
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2016/09/20/tampilkan-wanita-berdarah-iklan-grab-dinilai-langgar-etika,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/10/07/terlalu-ketat-dan-transparan-16-orang-ini-malah-terlihat-konyol-saat-pakai-legging-malu-maluin?page=3,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2022/01/28/link-download-tiktok-18-plus-versi-android-dan-download-tiktok-18-mod-apk,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/09/11/arti-paok-dalam-bahasa-gaul-apa-inilah-paok-artinya-atau-apa-itu-paok-dalam-bahasa-gaul-dari-medan,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2018/01/17/bukan-cuma-olivia-artis-porno-jepang-ini-meninggal-lebih-tragis-dipaksa-adegan-intim-ini-ngeri,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/news/1758317/fakta-bocah-perempuan-kolaka-jadi-korban-pembunuhan-motif-dendam-pelaku-sering-diejek-korban,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-02,2026-03-02
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2021/12/30/sebelum-tewas-mengenaskan-tahanan-narkoba-ngaku-disiksa-di-polsek-medan-kota,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-02,2026-03-02
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/2016/08/30/video-ayam-dan-babi-direbus-hidup-hidup-sebelum-dihidangkan-rekaman-investigasi-buktikan,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2018/11/14/tribunwiki-ini-5-rumah-kos-dekat-umi-makassar-lengkap-harga-fasilitas-dan-nomor-kontak,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-02,2026-03-02
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2013/12/15/video-mesum-mahasiswi-kembali-hebohkan-warga-sumenep,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/lifestyle/2017/12/19/11-negara-dengan-pria-tampan-dan-wanita-cantik-di-dunia-indonesia-masuk-nggak-ya,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/internasional/2015/02/22/tanpa-merasa-berdosa-bintang-porno-jepang-ini-bukukan-kisah-proses-bikin-video-intim,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-04,2026-03-04
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2018/07/05/perempuan-suka-nonton-film-dewasa-karena-10-alasan-unik-ini-apa-saja-ya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-02,2026-03-02
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2017/12/29/coba-lihat-jari-manis-kamu-ternyata-jari-manis-bisa-juga-lihat-ukuran-mr-p-lo?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2016/11/10/ryoko-nakaoka-juara-kontes-payudara-terindah-ini-mau-bekerja-di-indonesia,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-02,2026-03-02
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2019/07/04/bukan-hanya-bunga-tidur-ini-arti-mimpi-berhubungan-intim-dengan-mantan-atau-selingkuhan,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-02,2026-03-02
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2017/02/21/pria-kesepian-ini-beli-7-boneka-seks-tapi-bukan-untuk-urusan-seksual,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-02,2026-03-02
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2016/05/11/polsek-ngaglik-razia-salon-plus-petugas-temukan-kondom-bekas-dan-selusin-kapster,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-02,2026-03-02
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2017/02/18/seperti-ini-ciri-wanita-hiperseks-suka-berganti-pasangan-dan-pamer-materi-pornografi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/10/09/heboh-video-goyang-hot-dua-cewek-bohay-di-dapur-salah-satunya-penyanyi-dangdut-terkenal?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-03,2026-03-03
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2021/10/07/video-gisel-terbaru-pakai-baju-tidur-rambut-terurai-goyang-bareng-2-pria-ditonton-47-juta-kali,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,12,2026-03-02,2026-03-02
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2017/06/12/tante-tante-cantik-nan-seksi-gelar-buka-puasa-bareng-yang-dicari-petai,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-03,2026-03-03
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2015/09/06/wanita-ternyata-paling-suka-mr-p-berukuran-16-cm,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-02,2026-03-03
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2018/12/28/dewi-perssik-buka-bukaan-cerita-hubungan-intim-suami-istri-hingga-gaya-bercinta-pria-gak-bosan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-02,2026-03-02
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/2019/02/20/sesuaikan-irama-bercinta-untuk-capai-orgasme-bersama,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-04,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2019/12/27/pengakuan-artis-dangdut-cupi-cupita-setelah-video-syur-mirip-dirinya-viral-di-instagram-ig,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-02,2026-03-04
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2018/05/11/cewek-cantik-ini-mendadak-buka-baju-gara-gara-dikritik-dosen-saat-presentasi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-03,2026-03-03
kaltim.tribunnews.com,Page,N/A,N/A,kaltim.tribunnews.com/2016/05/23/sanksi-untuk-mahasiswi-bertato-bunga-mawar-yang-berfoto-syur-di-stadion-tunggu-ketetapan-hukum,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-02,2026-03-02
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2018/11/07/keseringan-nonton-video-porno-pelajar-sma-di-sampang-setubuhi-kakak-kelasnya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-02,2026-03-02
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/04/29/kelihatan-inilah-ciri-wanita-yang-sering-memuaskan-diri-sendiri-bahayanya-bakal-sakit-seperti-ini?page=3,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-03,2026-03-03
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2023/04/06/pusat-klinik-pengobatan-alat-vital-bogor-bantu-menjaga-keharmonisan-pasangan-suami-istri?page=3,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-02,2026-03-02
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/07/20/pasangan-muda-mudi-nekat-berbuat-mesum-di-mobil-parkir-di-depan-kantor-gubernur-simak-videonya,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,11,2026-03-02,2026-03-02
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2025/07/08/4-fakta-pria-tewas-dalam-perut-ular-piton-di-buton-selatan-videonya-viral-keluarga-menangis,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-02,2026-03-02
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/lifestyle/2016/08/20/beredar-di-grup-messenger-ini-daftar-harga-rokok-per-september-2016-mengerikan,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-02,2026-03-02
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/internasional/2019/05/23/aktor-senior-film-dewasa-jepang-hubungan-pria-dan-wanita-terpenting-adalah-komunikasi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-02,2026-03-02
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/sumatera-utara/2524880/jasa-terapi-pijat-urut-lemah-syahwat-impotensi-binjai,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,10,2026-02-26,2026-03-02
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/jawa-tengah/2366425/alat-bantu-sex-pria-vagina-center-flashlight-tanpa-efek-samping-sragen,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-02,2026-03-02
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/jawa-tengah/2328383/titan-gel-asli-cream-titan-gel-harga-murah-bisa-cod-sragen,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-03,2026-03-03
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/bali/2369423/obat-kuat-viagra-asli-bali-original-usa-beli-3-gratis-1-pembayaran-bisa-ditempat-denpasar,Advertiser preference,Adult: Sexual content;Healthcare: Prescription drugs,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-04,2026-03-04
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2014/04/15/perpedaan-ukuran-mr-p-orang-indonesia-dan-timur-tengah,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-03,2026-03-03
suryamalang.tribunnews.com,Page,N/A,N/A,suryamalang.tribunnews.com/2017/06/13/video-tante-tante-seksi-buka-puasa-makan-nasi-liwet-paha-mulus-mereka-bikin-meriang,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-03,2026-03-03
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2016/08/27/bolehkah-permainan-seksual-dijual-di-indonesia,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-03,2026-03-03
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2019/11/19/geliat-mucikari-dan-wanita-psk-di-medan-dan-aceh-daya-tawar-pakai-kondom-rendah-hingga-tarif-tinggi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-03,2026-03-03
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2018/01/06/video-mesum-bocah-dengan-tante-viral-tak-berani-melawan-karena-takut-ibu,Advertiser preference,Google-served ads obscuring content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,10,2026-02-26,2026-03-02
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2022/11/26/pengobatan-alat-vital-semarang-hj-mak-erot-solusi-mengatasi-gangguan-vitalitas?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,10,2026-03-03,2026-03-03
