Site or app,Entity,Platform,App package name or store ID,Issue location,Issue type,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2024/04/18/jangan-kaget-ini-5-arti-mimpi-berhubungan-badan-dengan-mantan-pertanda-akan-datangnya-masalah,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,49,2025-06-19,2025-06-25
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/11/21/cewek-sma-jual-diri-langsung-masuk-aja-nanti-naik-ya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,49,2025-06-21,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2021/11/04/dulu-ditawar-open-bo-selebgram-berliana-lovell-dijuluki-wanita-pemersatu-bangsa-kepergok-ngamen,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,49,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2021/11/02/model-seksi-fathbayy-mati-mati-jaga-keperawanannya-demi-jaga-prinsipnya-ini-pernah-ditawar-produser,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,49,2025-06-20,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2021/10/07/video-gisel-terbaru-pakai-baju-tidur-rambut-terurai-goyang-bareng-2-pria-ditonton-47-juta-kali,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,49,2025-06-19,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/11/26/rugi-kalau-tak-tahu-inilah-arti-bo-st-lt-di-ucapan-terima-kasih-psk-kepada-anji-drive?page=4,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,48,2025-06-20,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2015/10/12/tanda-tanda-wanita-digauli-jin-termasuk-mimpi-ular-dan-susah-tidur,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,48,2025-06-20,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2018/09/17/cara-mudah-agar-tekanan-darah-tinggi-dan-sakit-kepala-reda-tekan-5-titik-pada-tubuh-ini,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,48,2025-06-20,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/12/21/ini-dia-ciri-orang-yang-mudah-dan-sulit-kena-gendam-begini-cara-mengujinya,Advertiser preference;Policy issue,Encouraging accidental clicks: Layout;Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,48,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/09/03/inilah-wanita-cantik-ini-terjun-ke-film-panas-mulai-dari-bantu-teman-hingga-salurkan-hobi,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,48,2025-06-19,2025-06-24
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2018/02/13/siswa-smp-remas-payudara-siswi-adik-kelas-kepergok-guru-dan-disaksikan-teman,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-20,2025-06-25
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/01/28/inilah-7-ciri-wanita-kecanduan-masturbasi-7-persen-cewek-melakukannya-setiap-hari?page=3,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-19,2025-06-24
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2019/10/26/adegan-video-syur-mirip-gisella-anastasia-viral-berikut-kontroversi-eks-gading-marten-suka-party,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-20,2025-06-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/404,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-19,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2019/12/25/heboh-video-mesum-dan-ngaku-perawan-ini-4-kasus-cupi-cupita-goyang-basah-prostitusi-kemben-melorot,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-19,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/09/04/astaga-beredar-gambar-seksi-kak-ros-upin-ipin?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-22,2025-06-25
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2019/09/29/yuyu-ajak-berhubungan-usai-rg-mandi-hal-sama-dilakukan-putranya-itu-terhadap-np-sebelum-membunuhnya?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-22,2025-06-25
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2017/10/12/inilah-nasib-5-bintang-film-panas-era-1990-an-ada-yang-jualan-lontong-sayur-hingga-jadi-religius,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-19,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/04/17/2006-meninggal-digantung-kini-geger-beredar-video-jasadnya-saddam-hussein-masih-utuh,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-19,2025-06-23
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/10/25/inilah-11-hal-yang-terjadi-di-balik-layar-film-dewasa,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/08/05/pakai-daleman-vibrator-ke-supermarket-begini-reaksi-wanita-ini-saat-kekasihnya-pencet-remote,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,47,2025-06-23,2025-06-24
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2013/11/02/ini-daftar-alat-bantu-seks-terpopuler,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,46,2025-06-19,2025-06-25
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2019/01/12/akhirnya-polisi-ungkap-nama-artis-prostitusi-di-antaranya-riri-febrianti-pesinetron-anak-jalanan?page=all,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,46,2025-06-19,2025-06-23
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/2019/04/23/heboh-video-mastrubasi-diduga-milik-7-artis-dari-jonathan-christie-hingga-artis-berdarah-manado,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,46,2025-06-20,2025-06-23
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2011/06/20/fenugreek-tanaman-pemicu-gairah-seks-pria,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,46,2025-06-23,2025-06-23
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/internasional/2017/09/13/cowok-indonesia-ini-laku-jadi-bintang-film-dewasa-di-luar-negeri,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,46,2025-06-24,2025-06-25
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2017/11/29/sssstt-ini-rahasia-merawat-payudara-tetap-kencang-dan-indah,Advertiser preference;Policy issue,Adult: Sexual content;Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,46,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2021/12/07/ditonton-34-juta-kali-video-15-detik-maria-vania-di-atas-ranjang-viral-tiap-hari-lakukan-hal-ini,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,46,2025-06-20,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2018/03/02/kisah-kampung-cinta-di-tanah-sunda-gadis-cantik-mau-diajak-nikah-siri-biayanya-murah,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,46,2025-06-19,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2015/06/11/posisi-gunting-duduk-bikin-si-dia-teriak-berkali-kali,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,45,2025-06-21,2025-06-25
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2022/10/31/link-video-viral-di-artis-lombok-masih-dicari-vcs-sambil-ngangkang-di-ranjang-monyongkan-bibir,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,45,2025-06-20,2025-06-25
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2018/07/05/perempuan-suka-nonton-film-dewasa-karena-10-alasan-unik-ini-apa-saja-ya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,45,2025-06-21,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/04/29/kelihatan-inilah-ciri-wanita-yang-sering-memuaskan-diri-sendiri-bahayanya-bakal-sakit-seperti-ini?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,45,2025-06-19,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2017/09/24/curhat-berhubungan-seks-sambil-menyusui-anak-kelakuan-tasha-dinilai-tak-pantas,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,45,2025-06-22,2025-06-25
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2021/01/31/cerita-kakek-sugiono-yang-sering-muncul-di-meme-ternyata-istri-tak-tahu-kalau-dia-bintang-film-panas,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,45,2025-06-19,2025-06-23
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/kesehatan/2017/07/08/terungkap-rahasia-bentuk-bibir-wanita-dan-tingginya-nafsu-seksual,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-19,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2017/10/21/belut-itu-masuk-ke-rahim-wanita-cantik-yang-bermasturbasi-dengan-hewan-ini,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-19,2025-06-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2025/01/22/cekcok-mulut-di-warung-tuak-dimhot-sitinjak-bantai-pria-semarganya-sampai-tewas-bersimbah-darah,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-21,2025-06-25
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2021/12/23/baiknya-hati-tante-ernie-pemersatu-bangsa-turuti-permintaan-fans-beratnya-tan-boleh-nggak,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-22,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2017/04/26/balut-singkong-dengan-kondom-lalu-masukkan-ke-organ-intim-lihat-keadaan-wanita-ini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-20,2025-06-24
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2013/08/11/10-tetes-langsung-bereaksi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-20,2025-06-23
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2016/01/25/inikah-yang-dipikirkan-wanita-saat-melihat-kelamin-pria,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-19,2025-06-23
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2018/01/04/bisakah-hiv-menular-melalui-seks-oral-dan-ciuman-begini-penjelasannya,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-19,2025-06-25
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2018/10/11/jenis-layanan-seksual-soft-dan-hard-swinger-ini-terbongkar-di-surabaya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-21,2025-06-25
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2016/04/28/apakah-anda-punya-lesung-di-atas-bokong-seperti-ini-anda-sangat-beruntung?page=3,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-19,2025-06-25
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/07/30/koleksi-film-semi-korea-terbaru-2022-yang-paling-laris-ditonton-bikin-penonton-mupeng-hingga-baper,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-21,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2018/04/07/kisah-pedagang-pakai-penglaris-awalnya-pembeli-jadi-ramai-lalu-selanjutnya-begini,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-21,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/05/01/ssst-inilah-ciri-ciri-orang-yang-kecanduan-onani,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,44,2025-06-20,2025-06-24
sultra.tribunnews.com,Page,N/A,N/A,sultra.tribunnews.com/2022/11/12/icha-ceeby-kebaya-merah-juga-perankan-video-tiga-lawan-satu-ternyata-adegan-2-wanita-1-lelaki,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020;ca-video-pub-7784034061253020,43,2025-06-25,2025-06-25
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2016/08/22/gaya-masturbasi-pria-hayo-kamu-biasanya-pakai-style-yang-mana?page=4,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,43,2025-06-19,2025-06-24
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/11/12/menyesal-pernah-bugil-dan-lakukan-adegal-panas-di-film-6-artis-ini-minta-maaf?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,43,2025-06-20,2025-06-25
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/06/19/kelakuan-sejoli-mandi-bareng-sambil-video-call-apes-videonya-tersebar-sampai-viral-di-media-sosial,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,43,2025-06-22,2025-06-25
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2019/09/18/lagi-lagi-video-mesum-pelajar-sma-tersebar-dan-viral-di-media-sosial-kali-ini-di-daerah-prabumulih,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,43,2025-06-21,2025-06-24
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/images/model/view/493842/baby-margaretha,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,43,2025-06-20,2025-06-25
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2019/08/01/unggah-foto-nikita-mirzani-telanjang-dada-mantan-istri-dipo-latief-bikin-geger-dulu-berjilbab-kini,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,43,2025-06-19,2025-06-24
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2017/03/13/polisi-sita-alat-bantu-seks-dari-pelaku-pencabulan-anak,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,43,2025-06-19,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2020/01/11/boneka-seks-mirip-anak-kecil-dibawa-mahasiswa-dari-china-terbuat-dari-silikon-dan-itu-pornografi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,43,2025-06-19,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/metropolitan/2011/04/02/umar-tak-sadar-istrinya-pria-karena-bercinta-dalam-gelap,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,42,2025-06-19,2025-06-25
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2021/11/18/simvastatin-adalah-obat-penurun-kolesterol-kenali-efek-samping-obat-simvastatin,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,42,2025-06-19,2025-06-25
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/kesehatan/2014/11/13/ini-posisi-doggy-style-yang-benar-supaya-punya-anak-lelaki,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,42,2025-06-19,2025-06-23
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2015/06/16/10-trik-bikin-wanita-orgasme-dengan-permainan-jari,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,42,2025-06-20,2025-06-24
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/07/07/ciri-ciri-fisik-yang-terlihat-pada-wanita-yang-nafsu-birahinya-tinggi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,42,2025-06-19,2025-06-25
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2023/08/14/pengobatan-alat-vital-bandung-bpk-asep-jaenal-konsultasi-gratis-081386309927,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,42,2025-06-20,2025-06-24
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2016/07/13/6-alasan-wanita-mau-melepaskan-keperawanannya-kepada-kekasihnya-karena-cinta-hingga-kebelet-nikah,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,42,2025-06-21,2025-06-24
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2018/04/30/adiknya-cerita-ke-ibu-diajari-kakak-lakukan-adegan-dewasa-lalu-direkam,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,42,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2023/09/11/bisnis-seksi-si-meja-goyang-di-belitung-timur-10-menit-bisa-olah-5-kilogram-pasir-timah,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,42,2025-06-19,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2020/02/21/ibu-mertua-intip-menantu-dan-anaknya-berhubungan-badan-ternyata-ini-tujuan-sebenarnya,Policy issue,Modified ad code: Resizing Ad Frames,Restricted ad serving,ca-pub-7784034061253020,41,2025-06-22,2025-06-25
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2015/11/10/video-pembantu-pergoki-majikan-berhubungan-dengan-sopir-pribadi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,41,2025-06-20,2025-06-24
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2018/02/09/dilukis-tanpa-busana-dalam-film-titanicbeginilah-penyesalan-kate-winslet-yang-lama-terpendam?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,41,2025-06-19,2025-06-25
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/video/2015/11/06/ngambek-tidak-dibelikan-iphone-perempuan-ini-telanjang-di-mal,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,41,2025-06-22,2025-06-23
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2018/01/04/heboh-video-mesum-wanita-dewasa-dengan-2-bocah-di-hotel-bikin-netter-penasaran-begini-cuplikannya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,41,2025-06-19,2025-06-25
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/06/16/benarkah-pusar-atau-unyeng-unyeng-di-kepala-tentukan-sifat-nasib-si-anak-simak-4-hal-ini,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,41,2025-06-20,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/03/17/heboh-ada-boneka-seks-gadis-kecil-dipasarkan-rp-145-juta,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,41,2025-06-19,2025-06-23
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2021/12/14/ini-kronologi-lengkap-tante-sisca-dan-boris-terekam-sedang-berhubungan-suami-istri-di-ubud-bali,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,41,2025-06-20,2025-06-24
